gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707031142378394492e+06,4.688714790981465019e+06,3.360435339237557258e+06,2.897677569336334132e-04,-6.850420379850356845e-02,1.049791867628277475e-02
-2.707021251216721255e+06,4.688714892387012020e+06,3.360433223278670572e+06,-6.410784892164092703e-03,2.396402978667985101e-02,6.584502655950096039e-02
-2.707025541030425113e+06,4.688717877164697275e+06,3.360435584536224604e+06,-2.852437890301198417e-03,-4.645358602203600827e-03,3.434809790981614708e-02
-2.707033195974812843e+06,4.688711279864901677e+06,3.360427086528927088e+06,-3.067651057268484110e-02,9.775687342054029116e-02,2.138692872820046470e-02
-2.707029234740799293e+06,4.688712452120283619e+06,3.360434520563913509e+06,4.776719661688276020e-04,4.892225216461253828e-02,1.736695973851096544e-02
-2.707022859079868533e+06,4.688708502396234311e+06,3.360434200125141069e+06,2.502092286892706671e-02,3.976294447524302694e-02,3.758501403538148239e-02
-2.707035808048557024e+06,4.688713519265134819e+06,3.360438645379163790e+06,3.618274601735152474e-03,6.775007459070629678e-02,-6.122733543552910662e-02
-2.707034024163708556e+06,4.688714726065453142e+06,3.360438785980100278e+06,-4.481567946762254895e-02,3.266645580858529296e-02,-5.696323025627139658e-02
-2.707030204651100561e+06,4.688720715359657072e+06,3.360431913491044194e+06,-4.400913939098664851e-02,-5.535966273379260699e-02,-8.201335749658701657e-02
-2.707032303216872271e+06,4.688710390725732781e+06,3.360425777537364513e+06,1.600788711617932500e-02,5.614187641121760886e-02,4.125691468967060405e-02
-2.707029496081342455e+06,4.688712562952954322e+06,3.360430938686876558e+06,1.065326630563606311e-02,-5.739308631978812247e-02,4.272879224528826347e-03
-2.707034422357307281e+06,4.688710079760111868e+06,3.360437533263041638e+06,-5.748101658698304139e-02,3.941141559156757096e-02,1.889808811140738232e-01
-2.707036194745076820e+06,4.688707634455991909e+06,3.360448596457738429e+06,-1.326957144787033020e-02,6.721932440072547754e-02,1.225846786716191378e-01
-2.707028615852418356e+06,4.688712903697048314e+06,3.360445228379848879e+06,5.174538986727222900e-02,1.835854104261477535e-02,6.463501261777161722e-02
-2.707026402402513195e+06,4.688715559975738637e+06,3.360439275343966205e+06,-6.888931916647676734e-02,7.739121417425645633e-02,3.126147548119194691e-03
-2.707022147783820517e+06,4.688717830093380995e+06,3.360437102707338985e+06,-8.483535373167605531e-02,-6.428359298345359685e-02,-8.259842148778689941e-02
-2.707019298764852807e+06,4.688707655658331700e+06,3.360430191152977757e+06,6.276786499584310897e-02,2.787055442672531098e-03,-5.780038062605383220e-02
-2.707022771789860446e+06,4.688712273193191737e+06,3.360440643309994135e+06,2.357712105060940852e-02,-4.441917577146787394e-02,7.953026103057203589e-02
