gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707030664490556344e+06,4.688716916708849370e+06,3.360443303398043383e+06,1.249567975485931480e-02,-2.194808666897989091e-02,6.084807442764669783e-02
-2.707043919799088500e+06,4.688709907804199494e+06,3.360436561696786433e+06,7.914997984026641425e-03,5.847744143872452005e-02,3.662679808803256248e-02
-2.707026540584539529e+06,4.688704430626089685e+06,3.360431024852700531e+06,-7.938958696367630352e-02,-3.732394483875881713e-02,-3.198431892188993014e-02
-2.707032147580742370e+06,4.688709694670055993e+06,3.360429783984262962e+06,6.715780244740864047e-03,-3.743537317621599414e-02,-1.659299103379348328e-02
-2.707028995227510110e+06,4.688714132682478987e+06,3.360434028946334962e+06,2.992207813928733640e-02,1.453543451008384828e-02,4.437963493093137479e-02
-2.707024888152907602e+06,4.688705088976322673e+06,3.360426722361354623e+06,-4.086972332122895679e-02,8.396363588371477671e-02,7.989541277647314865e-02
-2.707032795666922349e+06,4.688712086193232797e+06,3.360429783055088017e+06,-3.404549582127502916e-02,-3.611901063386873528e-02,9.141626423524576439e-02
-2.707033486023151316e+06,4.688711029846310616e+06,3.360434063581453636e+06,4.574191015587941722e-02,-5.521563730987814195e-02,-8.353657413395568221e-02
-2.707032040429688059e+06,4.688708321505021304e+06,3.360427182544592302e+06,5.191546413919943120e-02,-2.205339148175554723e-02,-1.548572467850323903e-02
-2.707036255368744489e+06,4.688701338026176207e+06,3.360427787333625369e+06,-9.653846095449855266e-03,-1.149091920796969230e-02,-3.101123924546642791e-02
-2.707030408376176376e+06,4.688717097175827250e+06,3.360432661845661700e+06,-3.286900575518679479e-02,-7.604758222452523940e-03,1.042012418475015377e-02
