gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
6.645911562211733736e-01,1.207106907932697659e+01,6.278159942674941263e-01
7.037403762753661196e-01,1.196594460195580467e+01,7.028631054212067797e-01
6.252417224086560532e-01,1.183849500668921628e+01,5.208211237978762620e-01
6.186440838969321510e-01,1.180932088648185818e+01,5.462870214434680793e-01
5.148761944485215070e-01,1.179729731511190849e+01,6.804725839555734179e-01
6.218401580607637591e-01,1.165088599442981732e+01,5.823709911381078630e-01
5.785876002866259249e-01,1.165608154481474301e+01,6.164464070510256022e-01
5.887928996765265932e-01,1.158756390632792233e+01,6.125660662845247018e-01
6.387954844613874528e-01,1.155171887526361907e+01,6.241391594743966875e-01
7.314789094360503174e-01,1.147548386931045883e+01,5.700366003679330218e-01
7.457666202584861681e-01,1.141294761350801146e+01,7.009679906777342984e-01
6.328159255721449439e-01,1.132537446809297776e+01,6.538290547647356288e-01
5.854508502577880913e-01,1.135263774360643829e+01,7.098475352605518873e-01
6.489405540223486257e-01,1.130274509842301889e+01,6.382682533388625012e-01
6.714961334297420148e-01,1.117677646635162603e+01,6.072302177217718810e-01
6.056958623657535679e-01,1.123585207946303832e+01,6.857173498578158499e-01
6.282694941622936069e-01,1.108409391451387727e+01,6.358996850230570486e-01
6.772889526318430775e-01,1.103479686206029164e+01,5.368086495460370200e-01
6.088543008280780100e-01,1.093085743856678604e+01,5.645459148947111760e-01
6.513058122123674964e-01,1.098594882432457176e+01,5.951792775683640846e-01
6.437914914653143361e-01,1.085790340544116184e+01,5.714903646956575045e-01
6.189205144911805734e-01,1.081531955685064439e+01,5.830619012978243143e-01
6.923140406504243449e-01,1.079332330504847270e+01,6.208497644332021670e-01
6.356899688707388085e-01,1.070947242031448354e+01,5.791900617314398314e-01
6.761023119367740586e-01,1.061688649472772816e+01,6.860671555777521080e-01
6.162092734944002448e-01,1.060113852521339339e+01,5.403799801279535187e-01
5.296103098544866494e-01,1.056866010432184666e+01,5.279228463552206874e-01
5.256865611444565545e-01,1.048270020454854112e+01,6.260523302879024143e-01
6.766353790581748351e-01,1.039854409840775595e+01,5.515125948727845895e-01
6.320739899275978901e-01,1.036932987959485963e+01,6.273790216491356153e-01
6.321645165952077816e-01,1.034466046512468473e+01,6.124289844740089528e-01
5.361389489342809345e-01,1.029938289166179111e+01,5.691954355975080704e-01
5.673251644372696578e-01,1.022873455848595725e+01,5.899457239082467330e-01
6.188146563462091354e-01,1.019502743269257650e+01,5.766562099594386703e-01
