gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707029324676633347e+06,4.688715007467088290e+06,3.360433489614827093e+06,3.332607543818513068e-02,-6.978780671268761115e-02,-6.899477498675071763e-02
-2.707031320512008853e+06,4.688713469996762462e+06,3.360428587095204275e+06,-5.609431838997086528e-02,4.364928045990667388e-02,3.969517294702032406e-02
-2.707030071214583702e+06,4.688720735590013675e+06,3.360424656121526845e+06,-7.335028914812506684e-02,-7.061705245046722215e-03,-3.032701240758524375e-02
-2.707034094296995085e+06,4.688714553392764181e+06,3.360425314211533871e+06,-1.964693558913065824e-02,2.846692574492386274e-02,3.422388213955386126e-03
-2.707029936675989069e+06,4.688711321483149193e+06,3.360413557806911413e+06,-2.656029441812069597e-02,2.567916082804160005e-02,-5.622680174543637222e-02
-2.707034145091588609e+06,4.688712617782782763e+06,3.360421402394610923e+06,6.202184426159284419e-02,-2.273287112404452637e-02,5.960275550367966080e-02
-2.707027164383694995e+06,4.688712298099722713e+06,3.360441512654326390e+06,3.843076684139625984e-03,-1.135351363340873221e-01,-2.356643928093084261e-02
-2.707026471906142309e+06,4.688712953719224781e+06,3.360424889753572177e+06,1.340175811586088485e-02,1.929463399665808099e-02,-2.166542206532775725e-02
-2.707030848488135263e+06,4.688715846586757340e+06,3.360423986357941758e+06,1.052229451275377148e-01,-2.483757209833710802e-02,1.583564889626424763e-02
-2.707030705661951099e+06,4.688712163221556693e+06,3.360433120137465186e+06,5.467664201945504274e-03,-4.648407933894326688e-02,7.837348880583065724e-02
-2.707019367020408623e+06,4.688712187308404595e+06,3.360439571038519964e+06,-4.493814435429493992e-02,-4.827104732115557184e-02,6.579812672987177258e-03
-2.707028922844574787e+06,4.688717841527682729e+06,3.360433184181859717e+06,5.076236691242080531e-03,-6.285116876970220715e-03,3.686594996783652128e-02
-2.707026461603336502e+06,4.688716765268202871e+06,3.360434489472799934e+06,1.081138858243102102e-01,3.457973859375999132e-02,-8.165280182329538727e-02
-2.707028477201235481e+06,4.688716725622223690e+06,3.360432144890716765e+06,-1.902028086624956565e-02,-1.648538928046291638e-02,-2.944224572631439288e-02
-2.707027772710038815e+06,4.688716864960635081e+06,3.360429023347645067e+06,-4.599402712328912873e-02,-1.919861660722804730e-02,1.405652971705274867e-02
-2.707035794255694374e+06,4.688718726877103560e+06,3.360429504264649935e+06,5.617590152840182954e-02,-1.329942329006566781e-01,7.537844929170471608e-02
-2.707027144995276351e+06,4.688710721416727640e+06,3.360433446358183399e+06,-5.331295727104506249e-02,-3.716958721444346345e-03,-9.082345663810259540e-02
-2.707027079355261754e+06,4.688714376779620536e+06,3.360432448780939449e+06,1.985340835826698846e-02,-3.782549942593730480e-02,-8.529503717880669578e-02
-2.707022493940556888e+06,4.688716955481635407e+06,3.360431485459540039e+06,-2.332149896417839985e-02,8.789305059060041614e-02,-1.954886340964853350e-02
-2.707028189038628712e+06,4.688701911426347680e+06,3.360426010016433895e+06,2.166259621553434309e-02,-2.178611879377832794e-02,-7.967804915409192057e-02
-2.707027827482289169e+06,4.688709696143765002e+06,3.360419969643726479e+06,3.818505375145930802e-02,-2.385321781517933323e-02,4.182761478301001701e-02
-2.707039008812397718e+06,4.688709469569847919e+06,3.360428017905380111e+06,5.078988309557871950e-02,-6.587574080278427689e-03,-1.696725016017999396e-02
-2.707023581170282792e+06,4.688709891585295089e+06,3.360433313495078124e+06,-5.209608246512103386e-02,-8.814472047770979812e-02,4.688679138185358058e-02
-2.707023923622249160e+06,4.688698494214864448e+06,3.360436379284107126e+06,1.915048465567639399e-02,1.773319963364758389e-02,-2.779512537689534865e-02
-2.707028800048109610e+06,4.688715987670914270e+06,3.360425454134604894e+06,-4.159588036249125403e-02,-4.019295985400750393e-02,8.325725170257221308e-02
-2.707033786318287253e+06,4.688712567187074572e+06,3.360432127468080726e+06,-8.194238260931674400e-02,-3.830974604947347956e-02,-3.421807860756313768e-02
-2.707026156439823098e+06,4.688718692255271599e+06,3.360432984544153791e+06,-8.589312796619652177e-03,-1.851163792613639506e-03,-5.120805451522741913e-02
-2.707024723075444344e+06,4.688705885490227491e+06,3.360423662071733270e+06,3.634112566510156600e-02,-2.714601666933809387e-02,-2.908833339117541938e-02
-2.707032560100470204e+06,4.688713177404166199e+06,3.360433966102076229e+06,6.627523896789198898e-02,1.490535351410115540e-02,5.387835485756575782e-02
-2.707030631695962511e+06,4.688711550503327511e+06,3.360435284375393298e+06,-2.829064825667605004e-02,-8.236232657668388080e-03,-3.460325726464891227e-02
-2.707016950850229710e+06,4.688714132596759126e+06,3.360424483243539464e+06,-2.945026538909333372e-02,2.805672449796318968e-02,2.260631087416847818e-02
-2.707025953979813959e+06,4.688706248263902031e+06,3.360437412515056320e+06,-1.518107327161513469e-02,-5.828840355381834093e-02,-1.699850120662194444e-02
-2.707029945717385039e+06,4.688714624864060432e+06,3.360422631986691616e+06,-1.854154735190436873e-02,-9.967894465019477845e-02,-8.304406631516768333e-02
-2.707025657289604656e+06,4.688702038352070376e+06,3.360434555290574674e+06,2.112424201808990598e-02,-2.916122742983393717e-03,-3.838313025535029094e-02
-2.707029831294469070e+06,4.688705237461935729e+06,3.360440266820311081e+06,-2.480465683684947992e-02,1.078184477837008286e-03,7.675387840522462923e-02
-2.707030165952620562e+06,4.688709829634708352e+06,3.360428482748306356e+06,-6.573049306525836910e-02,2.622369824553019355e-02,5.298317255937910059e-02
-2.707017917312171776e+06,4.688714789622396231e+06,3.360432132714157924e+06,4.037165568209142436e-02,1.228194978586692743e-03,-1.830143049825554277e-03
-2.707024425178111065e+06,4.688707246947984211e+06,3.360425764077410568e+06,-2.986308082572937395e-02,7.810784142844016953e-02,-7.083512990170996726e-02
-2.707036045674501453e+06,4.688704559915631078e+06,3.360437318750172853e+06,7.631679393188393890e-02,-2.982367724475495571e-02,-2.772536251381890401e-02
-2.707030381356716156e+06,4.688702068199293688e+06,3.360434774245342705e+06,7.618348580116839595e-03,2.017826701382707810e-02,6.306856270848103241e-02
-2.707027126915659755e+06,4.688709177745559253e+06,3.360430959345931653e+06,8.227945943322620068e-03,-5.934579579548354689e-02,-1.537668776625601003e-02
-2.707026112561068498e+06,4.688718110561245121e+06,3.360429458787960932e+06,-5.379225310088710243e-02,-1.054399500985159777e-01,-8.477208211635556268e-02
-2.707028770817410666e+06,4.688714564199370332e+06,3.360423075089033227e+06,-3.615315924917664875e-02,-2.064874127576742449e-02,-5.464851933583333987e-02
-2.707037680306818802e+06,4.688704964295892976e+06,3.360433348727636971e+06,6.189343842082373204e-02,1.656487931741251534e-03,-4.193826330353035703e-02
-2.707029831890040077e+06,4.688706834355322644e+06,3.360436655374016147e+06,1.010301237660697626e-02,-8.725576901151153864e-02,-6.905439302717024386e-02
-2.707028002858629916e+06,4.688706781519154087e+06,3.360430300864708144e+06,1.300619229069086003e-02,1.758910682735264838e-02,4.784044901507993747e-02
-2.707022979405133519e+06,4.688709266609387472e+06,3.360433438503295649e+06,-4.712587036774788796e-02,5.206556601732700851e-02,-6.738000780465569495e-02
-2.707032320562338457e+06,4.688708422174459323e+06,3.360434733210164588e+06,-4.261737422938368519e-02,2.552363673112831993e-02,-3.740151745617577989e-02
-2.707033825558913406e+06,4.688720007420395501e+06,3.360428935376846232e+06,-8.595045748286705978e-02,-5.608060778484788567e-02,2.767519739137697804e-02
-2.707027633486803155e+06,4.688714766225178726e+06,3.360428629278146196e+06,-2.075940370855499165e-03,1.465006776978730607e-02,-4.929416390466205555e-02
-2.707029203795784153e+06,4.688707034402319230e+06,3.360432841807205230e+06,-2.658215703508082228e-02,6.783712898700490664e-03,-2.347419977989675596e-02
-2.707029365876622964e+06,4.688715414042033255e+06,3.360429343393523246e+06,2.865372056203920395e-02,1.157898454669009924e-01,4.309754737367336996e-02
-2.707018654544087593e+06,4.688714016424735077e+06,3.360435214987259358e+06,9.337936630995663512e-02,-1.319197476111724082e-02,-3.566420685029175145e-03
-2.707031283443628810e+06,4.688715919371014461e+06,3.360439899577290285e+06,-2.006793450957660915e-02,2.707659647342993206e-02,-3.132652315453343661e-02
